title,total_views
Cellobiase,4
Wikipedia:Contributor_copyright_investigations/Epeefleche,2
File:2022_Stanley_Cup_playoffs_logo.svg,74
Wikipedia:Copyright_problems/2021_October_24,1
Category:FA-Class_Mumbai_articles,1
Nba_2010_playoffs,1
Wikipedia:Copyright_problems/Header,2
Copyright_law_of_the_russian_federation,67
Wikipedia:Copyright_problems/2007_November_8/Articles,4
Category_talk:Typefaces_designed_by_Tobias_Frere-Jones,1
2017–2018_NFL_playoffs,2
File:2009_NBA_Western_Conference_Playoffs_qualifying.png,1
Wikipedia:Suspected_copyright_violations/2013-11-18,1
Talk:Copyright_aspects_of_hyperlinking_and_framing,8
Category:Contemporary_R&B_albums_by_Thai_artists,3
"File:Irakli_Beridze,_Head_AI_and_Robotics,_Peace_Palace,_The_Hague.jpg",4
Søren_Tobias_Årstad,21
Template:2019_MLS_Cup_Playoff_Bracket,2
Talk:Adultification_bias,1
Can_in_automation,14
Wikipedia:Suspected_copyright_violations/2014-10-21,1
Category:Home_automation_companies,261
NBA_Playoffs,789
2017–18_Basketball_Champions_League_Playoffs,9
"File:Erich_Schilling_–_Wer_liefert_wem?_(Who_supplies_whom?_caricatures_of_Stalin,_Roosevelt,_Churchill)_Simplicissimus_No._5_Feb._1943_Satirical_cartoon_No_known_copyright_(low-res).jpg",2
Talk:Dalle_Molle_Institute_for_Artificial_Intelligence_Research,1
Nikolai_Biasi,27
User:JianiW/Artificial_intelligence_industry_in_China/Njpierce16_Peer_Review,1
File:X-Y_plot_of_algorithmically-generated_AI_art_of_European-style_castle_in_Japan_demonstrating_DDIM_diffusion_steps.png,324
Tobias_Blom,1
Cabezas_Rubias,9
Talk:2002_Stanley_Cup_playoffs,1
Playoff_series,4
2017–18_Basketball_Champions_League_playoffs,18
Copyright_law_of_Japan,1365
Wikipedia:Translation/Automation_Pyramid,3
Talk:Saudi_Authority_for_Data_and_Artificial_Intelligence,3
College_football_playoff,211
Wikipedia:CHATBOTS,1
User_talk:Schwede66/ChatGPT,34
Media_Bias_Fact_Check,2
Wikipedia:Media_copyright_questions/Archive/2015/September,1
Wikipedia:Copyright_problems/2008_July_25/Articles,1
Wikipedia:Copyright_problems/2019_August_8,1
File:RoyalSocCOA20040420CopyrightKaihsuTai.jpg,1
Free_(copyright_law),1
Wikipedia:Contributor_copyright_investigations/20130409,2
Tobias_Raschl,212
2021_ABA_League_Second_Division_Playoffs,3
Megabias,47
Talk:Tobias_Cohn,1
"Tobias_Carlsson_(footballer,_born_1995)",39
Talk:List_of_copyright_disputes_involving_Nintendo,7
1953_Stanley_Cup_playoffs,57
Music_Copyright_Society_of_Kenya,46
Talk:Adversarial_machine_learning,29
User:Tobias_Auffenberg,2
Major_League_Baseball_Wild_Card_Playoff,2
Template:1995–96_NFL_playoffs,2
Abiasaph,10
Wikipedia:Articles_for_deletion/Copyright_protection,4
1980-81_NFL_playoffs,23
Talk:Funding_bias,3
Talk:Centre_for_Artificial_Intelligence_and_Robotics,1
2016_NFL_playoffs,10
Talk:2016_Calder_Cup_playoffs,1
Template:Did_you_know_nominations/Jacobiasca_formosana,1
Category:Television_episodes_about_artificial_intelligence,17
Wikipedia:Copyright_problems/2005_September_25,1
1931_Stanley_Cup_playoffs,59
Voice-based_marketing_automation,41
Hypsolebias,67
"Lily_Robotics,_Inc.",6
Tobias_Stimmer,140
Template_talk:Machine_learning,30
User:Toothpiq/Books/Cognitive_Biases,1
Copyright_Law_of_North_Korea,4
2005_Kelly_Cup_playoffs,14
Wikipedia:Copyright_problems/2008_July_30/Images,1
File:Main_workspace_in_the_Laboratory_for_Automation_Psychology_1999.jpg,2
Wikipedia:Copyright_problems/2008_October_20,1
Botswana_Division_One_playoffs,7
2021_NCAA_Division_II_Football_Championship_playoffs,1
Wikipedia:Copyright_problems/2008_October_29,1
User:Berrely/Beginner's_guide_to_copyright,1
Ensemble_averaging_(machine_learning),434
Facebook_privacy_and_copyright_hoaxes,291
Talk:Hardware_for_artificial_intelligence,2
2009–10_NFL_playoffs,9253
Copyright_Term_Directive,107
2000_NHL_playoffs,2
Comparison_of_datasets_in_machine_learning,24
Category:2012_in_robotics,1
Wikipedia:Copyright_problems/2014_May_29,1
Template:DCLic-trademark-copyright,2
Urraca_of_Covarrubias,17
Copyright_problems,7
Wikipedia:Copyrights/e,1
Wikipedia:WikiProject_Countering_Systemic_Bias,1
File:Uluberia_Raas_Festival_-_Copyright@TanmayM.jpg,2
List_of_National_Football_League_playoffs_passing_touchdowns_leaders,109
Talk:Unbiased_rendering,2
Bias_River,2
Category:Wikipedia_files_with_unknown_copyright_status_as_of_13_February_2023,16
Talk:Virtual_assistant,30
2011_WPS_Playoffs,3
File:Madonna_dell'Orto_(Venice)_-_Chapel_Vendramin_-_Arcangel_Raphael_and_Tobias_by_Titien.jpg,1
1966_Stanley_Cup_Playoffs,1
Biases_in_inductive_reasoning,15
Marketing_and_artificial_intelligence,243
List_of_countries'_copyright_length_based_on_publication_and_creation_dates,50
Artificial_Intelligence_Laboratory_(disambiguation),1
Talk:Tobias_S._Buckell,1
Rondas_Ostensivas_Tobias_de_Aguiar,1670
Institute_of_Information_Theory_and_Automation,1
"File:Phillip_Lim,_Copyright_Ed_Kavishe.JPG",4
Virtual_Assistant,27
Tobias_Mealey,32
File:Forward-biased_diode.JPG,2
User:Tobiaswilliam,1
List_of_Robotics;Notes_episodes,258
File:1917_Hawkins_Electrical_Guide_-_Copyright.jpg,2
Wikipedia:Contact_us/Article_problem/Copyright,44
Talk:Copyright_status_of_work_by_the_Florida_government,1
Japan's_copyright_law,2
File:2013_WNBA_Playoffs_Logo.png,1
"NFL_playoffs,_1994-95",3
Open_Letter_on_Artificial_Intelligence,1949
2015_BBL_Playoffs,5
1955_National_Basketball_Association_Playoffs,1
Wikipedia:Contributor_copyright_investigations/Indian_Education_Program,13
Tobias_Scherbarth,11
Omitted_variable_bias,78
"Copyright_Act,_1978",3
Template:2020–21_NISA_Fall_Playoffs_Knock_Out,4
Category:Copyright_law_in_Europe,11
Phobias_list,197
2010_nba_playoffs,21
Copyright_music_organisation_of_trinidad_and_tobago,1
Actor-observer_bias,71
CRS_Robotics,89
Copyright_controversies_of_Expelled:_No_Intelligence_Allowed,1
Copyright_assignment,45
File_talk:ChatGPT.png,1
Wikipedia:Copyright_problems/2019_December_10,1
Template_talk:2010_Grey_Cup_Playoffs,1
Data-snooping_bias,48
"Wikipedia:Canada_Education_Program/Courses/Fall_2011/Fall_2011/Intellectual_Property:_Copyright,_Trademark_and_Patent_(Ariel_Katz)",1
Wikipedia:Copyright_problems/2016_September_11,1
Wikipedia:Contributor_copyright_investigations/Dude95,1
YouTube_copyright_strike,2627
File:Karel_Dujardin-_Tobias_and_the_angel.jpg,3
Wikipedia:Copyright_problems/2016_September_15,2
Wikipedia:Copyright_problems/2016_September_14,1
Wikipedia:Copyright_problems/2016_September_16,1
Confirmation_Bias,18
"File:Saint_Exupery_exhibit_-_Air_&_Space_Museum,_Le_Bourget,_Paris,_France,_absent_artwork_and_not_subject_to_copyright.jpg",6
Operational_artificial_intelligence,149
Applications_of_convolutional_neural_networks,1
Public_copyright_licenses,17
Wikipedia:Requesting_copyright_permission,1148
2016_mlb_playoffs,5
Wikipedia:Copyright_problems/2015_August_27,1
Vanilla_neural_network,3
Category:Out_of_copyright_in_2120,9
Liberal_media_bias_in_the_United_States,52
Tobias_Danzig,1
Sonny_bono_copyright_act,3
List_of_memory_biases,673
File:English_Wikipedia_EU_copyright_banner.png,6
Wikipedia:Copyright_problems/2017_September_15,4
Wentworth-Gardner_and_Tobias_Lear_Houses,14
Talk:Deep_learning,90
Biasca_(disambiguation),3
"An_Act_to_amend_the_Copyright_Act_(38th_Canadian_Parliament,_1st_Session)",37
Wikipedia:Copyright_problems/2014_February_11,1
1978_NBA_Playoffs,75
Wikipedia:Contributor_copyright_investigations/Eurodog,18
Category:Home_automation,81
Talk:American_robotics,1
ChatGPT_Plus,12
2012–13_NFL_Playoffs,8
David_Theodore_Tobias,1
Wikipedia:Contributor_copyright_investigations/WPPilot,1
Talk:Normalcy_bias,14
Tobias,4770
Talk:Automation_Studio,3
Without_Bias,8
Template:2005–06_NFL_playoffs,7
Sidney_Tobias,65
Talk:Digital_Millennium_Copyright_Act,273
Wikipedia:Copyright_problems/2010_February_10,1
Wikipedia:Copyright_problems/2010_February_13,1
Category:Ghanaian_copyright_case_law,9
Wikipedia:Copyright_problems/2010_February_16,1
2017_EuroLeague_Playoffs,71
Category:Universal_basic_income,72
Wikipedia:Copyright_problems/2008_January_31/Images,1
Wikipedia:Contributor_copyright_investigations/MatteoNL97,4
Artificial_Intelligence_Center,90
Talk:2015_Stanley_Cup_playoffs,4
Category:GA-Class_Robotics_articles,2
Cloud_robotics,954
Category:Suspected_copyright_infringements_without_a_source_from_January_2012,1
In_re_Aimster_Copyright_Litigation,107
File:Bias_(textile).png,1
Talk:Spiking_neural_network,5
Christian_Copyright_Licensing_International,500
Parliamentary_copyright,64
Category:1989_in_robotics,2
"NFL_playoffs,_2009-10",44
Copyright_trap,267
Talk:2022–23_NFL_playoffs,32
Talk:Copyright_law_of_Pakistan,2
Copyright_Act_of_Canada,150
Wikipedia:Copyright_problems/2011_May_9,1
Category:2021_in_robotics,8
Poor_man's_copyright,560
1945_Stanley_Cup_playoffs,59
File:Trafalgar_legoland_Copyright2003KTai.jpg,1
Wikipedia:Copyright_problems/2022_January_11,1
Wikipedia:Copyright_problems/2022_January_10,1
Wikipedia:Copyright_problems/2022_January_13,1
Talk:Copyright_law_of_Australia,3
Unbiased_estimator,468
Wikipedia:Contributor_copyright_investigations/20211117,8
Template:Did_you_know_nominations/2022_EuroLeague_Playoffs,1
File:USRobotics-Logo.svg,4
1922_Stanley_Cup_Playoffs,1
Anchoring_bias,79
Wikipedia:Media_copyright_questions/Archive/2022/February,8
Seat_bias,16
Category_talk:Copyright_activists,1
Self-serving_bias,3729
File:Inductive_Automation_Ignition_Platform_diagram.png,3
European_copyright_law,12
Template:1954_NBA_playoffs,3
Database_Administration_&_Automation,3
Berkeley_Robotics_and_Human_Engineering_Laboratory,42
Wikipedia:Media_copyright_questions/Archive/2009/June,1
Tobias_Palmer,6
Machine_learning_and_data_compression,1
Wikipedia:Copyright_problems/2007_July_29/Images,1
Hallucinations_of_Despair,17
2007_Calder_Cup_Playoffs,1
Wikipedia:Copyright_problems/2012_July_26,1
File:Unbiased_Comparison_of_Available_RF_Personal_Monitors.jpg,1
Draft:GPT-4,10
Wikipedia:Copyright_problems/2008_January_23,1
File:Mouro_-IA_Midjourney_versión_1.png,6
Enterprise_forms_automation,56
Wikipedia:Contributor_copyright_investigations/Indian_Education_Program_3,1
Wikipedia:Contributor_copyright_investigations/Rick570,3
Wikipedia:Copyright_problems/2017_March_21,3
Wikipedia:Copyright_problems/2017_March_27,1
Wikipedia:Copyright_problems/2017_March_26,1
Nikolai_Artamonov_(pilot),23
Copyright_law_in_Turkey,2
File:CRI_Tobias_Bolaños_Airport_04_2010_5493.JPG,1
Template_talk:2023_Naisten_Liiga_playoffs,1
Draft:Juan_Bautista_Cambiaso_(Dominican_Ship),1
Wikipedia:Contributor_copyright_investigations/Ironboy11,5
Wikipedia:Contributor_copyright_investigations/20230110,29
2020–21_Indian_Super_League_playoffs,220
Copyright_and_Related_Rights_Regulations_2003,59
File:Fully_connected_neural_network_and_it's_expression_as_a_tensor_product.jpg,1
Category:2003_in_robotics,1
Assignment_of_copyright_in_software_under_Indian_Copyright_Act,21
2017_BSL_Playoffs,12
Sambiase,11
Artificial_Intelligence_Act,3820
Template:1980_MLB_Playoffs_navbox,1
File:Kevin_McHale_2013_playoffs.jpg,4
1975_Calder_Cup_Playoffs,1
Talk:Bidirectional_recurrent_neural_networks,2
Test_Automation,40
Video_game_artificial_intelligence,6
Talk:Feedforward_neural_network,9
Wikipedia:Peer_review/Tobias_Watkins/archive1,1
Category:2017_in_robotics,4
Conference_National_Playoff_Final_2008,2
Conference_National_Playoff_Final_2005,3
Conference_National_Playoff_Final_2004,6
Conference_National_Playoff_Final_2007,1
Copyright_law_of_Hong_Kong,159
Artificial_Intelligence_(AI),28
Talk:Favourite-longshot_bias,2
Wikipedia:Copyright_problems/2020_January_30,1
Dibiase,16
Dibiasi,26
Timon_Dobias,3
Talk:A.I._Artificial_Intelligence/Archive_1,1
Wikipedia:Contributor_copyright_investigations/20210127b,1
Wikipedia:Contributor_copyright_investigations/20210127c,6
Category:National_Basketball_Association_playoffs,28
Wikipedia:Contributor_copyright_investigations/Dante8_02,2
Wikipedia:Contributor_copyright_investigations/20110727_06,2
Wikipedia:Contributor_copyright_investigations/Slovenian_military-patriot,1
Music_Copyright_Society_of_China,113
Abraham_Tobias_Boas,21
Automation_in_automobiles,16
Talk:Photograph_copyright_(Germany),2
File:Carborundum_detector_&_bias_battery_1928.jpg,1
Talk:Contributory_copyright_infringement,1
File:Biastes_truncatus.jpg,1
Lightweight_Software_Test_Automation,1
Wikipedia:Contributor_copyright_investigations/Ahmetyal,2
Category:Wikipedia_files_with_unknown_copyright_status_as_of_20_February_2023,7
Stable_Diffusion,124351
1975_ABA_playoffs,5
User_talk:UnbiasedVictory,1
Wikipedia_talk:File_copyright_tags/Archive_10,2
Category:Robotics_in_Japan,11
IEEE_Robotics_and_Automation_Society,202
Wikipedia:Contributor_copyright_investigations/Josephlalrinhlua786,6
Machine_learning_in_physics,695
The_Alchemist's_Hallucination,85
Scientific_Production_Association_Of_Automation_And_Instrument-Building,4
1975–76_NFL_playoffs,2741
Wikipedia:Contributor_copyright_investigations/Zozo2kx,40
Artificial_intelligence_in_healthcare,5937
Help_talk:Copyright,16
2006_NFL_Playoffs,12
Category:United_States_federal_copyright_legislation,30
Template_talk:Deep_Learning_Software,1
1925_Stanley_Cup_playoffs,65
Wikipedia:WikiProject_Countering_systemic_bias/Project_details,8
Copyright_law_of_Russia,132
Talk:Adaptive_bias,1
Tobias_Moers,421
Talk:Copyright_Term_Extension_Act/Archive_1,1
Wikipedia:Copyright_problems/2006_August_19/Images,1
Dientamoebiasis,309
Stuttgart_Neural_Network_Simulator,10
Copyright_law_of_Switzerland,139
Artificial_intelligence_in_video_games,6409
Aerial_robotics,1
1985–86_NFL_playoffs,5723
Neural_network_Gaussian_process,1095
Talk:Artificial_intelligence,2651
IPL_playoffs,17
Wikipedia:Copyright_problems/2009_June_13,1
Verification_bias,324
File:Hanson_Robotics_logo.png,29
Tibiaster,3
2012_ABL_Playoffs,9
Hallucinations_(song),2
Bulls_vs_Blazers_and_the_NBA_Playoffs,2
Draft:Halodi_Robotics,3
Category:ASEAN_Basketball_League_playoffs,3
Talk:Amoebiasis,14
Wikipedia:Copyright_problems/2022_December_31,7
Wikipedia:Copyright_problems/2022_December_30,3
File:Hubert_Lanzinger_Der_Bannerträger_(The_Standard_bearer)_Oil_on_plywood_ca_1934-36_Adolf_Hitler_as_knight_Denazified_hole_in_Hitler's_face_scrathes_US_Army_Center_of_Military_History_USHMM_No_known_copyright_restrictions_2450324-2396x2.jpg,11
User:UBX/20_year_copyright,5
Tobias_Schiegl,6
Ken_Tobias,340
Korea_Music_Copyright_Awards,26
Talk:Anthropic_bias,1
User:Moe3ius~enwiki/Books/Cognitive_Biases_and_Heuristics,1
Bias_on_Wikipedia,7
Universal_basic_income_around_the_world,1751
Wikipedia:Copyright_problems/2020_April_19/Articles,1
Office_Automation,4
Artificial_Intelligence_for_Security,1
1934_NFL_playoffs,2
Cognitive_automation,1
Category_talk:Philosophy_of_artificial_intelligence,1
Behavioral_bias,4
Wikipedia:Copyright_problems/2020_March_23,1
Transformer_(machine_learning_model),96590
Talk:Robotic_automation_software,1
Home_bias,2
Wikipedia:Contributor_copyright_investigations/BOZ_03,1
File:Lubin_openair_large.jpg,1
Wikipedia:Contributor_copyright_investigations/BOZ_06,1
Wikipedia:Contributor_copyright_investigations/BOZ_07,1
Wikipedia:Contributor_copyright_investigations/BOZ_04,7
Wikipedia:Contributor_copyright_investigations/BOZ_05,26
Ferdinand_Tobias_Richter,44
Template_talk:2011–12_NFL_playoffs,1
Wikipedia:Media_copyright_questions/Archive/2012/November,3
User:EranBot/Copyright/User_whitelist,14
"File:View_from_Wembley_Way,_Playoff_Final_2012.jpg",2
Daniel_Biasone,1
Siamese_neural_networks,13
Biased_journalism,1
Wikipedia:Copyright_problems/2007_December_29,1
File:College_Football_Playoff_logo.svg,57
Wikipedia:Copyright_problems/2019_September_27,2
Carnegie_Mellon_Robotics_Institute,1
Process_automation_system,339
File:Modem_US_Robotics_Courier_Dual_Standard.jpg,9
Wikipedia:Copyright_problems/2007_December_27/Articles,1
Template:Editnotices/Page/Media_bias,1
Building_automation_system,5
BBC_bias,5
A_Pleasant_Ballad_of_Tobias,7
Wikipedia:Copyright_problems/2008_May_22/Articles,1
2009_Women's_Professional_Soccer_Playoffs,14
Talk:Doctrine_of_bias_in_Singapore_law,1
2006_NBA_playoffs,7414
2013_World_Men's_Handball_Championship_qualification_playoffs,1
Tobias_Strobl,303
Dr._Tobias_Watkins,4
Baltazar_de_Cobarrubias_y_Múñoz,7
Wikipedia:Suspected_copyright_violations/2014-10-06,1
Wikipedia:Suspected_copyright_violations/2014-10-01,1
File:US-CopyrightOffice-Logo.svg,3
Talk:Bias_in_the_introduction_of_variation,8
"File:Clinching_Dies_from_Lambiase_-_""Mechanical_behaviour_of_polymer-metal_hybrid_joints_produced_by_clinching_with_different_types_of_dies"".png",3
Positivity_bias,40
Talk:Biasi,1
Category:Pre-1978_without_copyright_notice_US_public_domain_images,8
2017_FedEx_Cup_Playoffs,427
Tobias_Treyer,5
Wikipedia:Copyright_problems/Clerks/list,9
Biased_random_walk_(biochemistry),29
Neolebias_lozii,10
Asia_and_south_pacific_design_automation_conference,12
Machine_Learning,239
Congruence_bias,468
File:Inversion_with_source-body_bias.png,4
Template:4TeamBracket-PagePlayoff,12
NBA_Playoffs_2012,3
Anti-bias_education,1
Marco_Biassoni,8
NBA_Playoffs_2015,1
Talk:Workplace_robotics_safety,2
1969_NBA_playoffs,884
Category_talk:Candidates_for_speedy_deletion_as_copyright_violations,1
Talk:1932_NFL_Playoff_Game,2
Test_automation_framework,58
2023-24_NFL_playoffs,1
File:McCaul_Lombardi_at_Zegna_campaign_launch_-_image_taken_by_actor's_management_-_copyright_free.jpg,1
2021-22_National_Football_League_playoffs,1
Statistical_machine_learning,2
Police_bias,23
Talk:Choice-supportive_bias,4
Wikipedia:Wikipedia_Signpost/2008-05-12/Copyright_claim,1
Tobias_Heinze,14
Wikipedia:Copyright_problems/2010_December_5,2
Copyright_in_architecture_in_the_united_states,19
Template_talk:2017_MLB_Playoffs_navbox,1
Urraca_of_Covarrubias_of_Castile,5
Extracampine_hallucination,1
Wikipedia:Copyright_problems/2016_February_24,1
Workplace_impact_of_artificial_intelligence,440
Ethics_in_robotics,1
2021_NFL_playoffs,15
Category:Impact_of_Automation,5
2012_National_League_Wild_Card_Playoff,9
Zo_(chatbot),2
File:William-Adolphe_Bouguereau_(1825-1905)_-_Tobias_Saying_Good-Bye_to_his_Father_(1860).png,1
Wikipedia:Copyright_problems/2015_August_10,1
2012-13_NFL_playoffs,111
"NFL_playoffs,_2005-06",51
Talk:Anthropic_Bias_(book),1
File:GC_Biaschesi.png,1
Category:Copyright_treaties,15
Perceptual_robotics,23
User:Copyrightpower1337,1
Tobias_Eberhard,41
Talk:Factory_automation_infrastructure,1
Wikipedia:Copyright_problems/2011_October_26,3
File:Uniparental_Haplogroup_Assignments_by_Group_and_Sex-Bias_Z_Scores_on_Xiongnu.png,7
Hallucination_(NLP),74
